Time Stamp (ns since boot),xGyro (rad/s),yGyro (rad/s),zGyro (rad/s), xAccel (g), yAccel (g), zAccel (g), xMag (uT), yMag (uT), zMag (uT), Temp (C), Roll (deg), Pitch (deg), Yaw (deg), Yaw Accuracy (deg)
1020100973395,-6.1598915E-4,-0.0013483585,5.158543E-4,0.38307226,0.019153614,9.91439,-31.438585,-1.0798843,-72.44342,N/A,-2.2842865,0.21450153,88.49068,180.0
1020105990308,-0.0016812535,-0.0024136228,0.0026463831,0.36152446,0.0047884034,9.902418,-31.438585,-1.0798843,-72.44342,N/A,-2.2839324,0.21431372,88.49068,180.0
1020111006239,-6.1598915E-4,0.0029126992,-5.494101E-4,0.40462008,0.093373865,9.935937,-31.350172,-0.97634196,-72.65646,N/A,-2.283933,0.21431339,88.49068,180.0
1020116023489,-0.0016812535,-0.0013483585,0.0015811187,0.39025488,0.055066638,9.902418,-31.350172,-0.97634196,-72.65646,N/A,-2.2847633,0.21396063,88.49066,180.0
1020121038036,-6.1598915E-4,-2.8309404E-4,-0.0016146746,0.4141969,0.05746084,9.9550905,-31.2557,-0.57030416,-72.627686,N/A,-2.2847633,0.21396032,88.49066,180.0
1020126054071,0.002579804,7.821704E-4,5.158543E-4,0.39504328,0.062249243,9.907207,-31.2557,-0.57030416,-72.627686,N/A,-2.2847633,0.21396032,88.49066,180.0
1020131067757,-0.0016812535,7.821704E-4,-5.494101E-4,0.39504328,0.062249243,9.907207,-30.984026,-0.11502251,-72.33321,N/A,-2.2843742,0.21520573,88.49072,180.0
1020136083095,-0.0016812535,7.821704E-4,-5.494101E-4,0.36152446,0.023942016,9.904813,-30.785433,-0.045547087,-72.09635,N/A,-2.2830591,0.21517114,88.49072,180.0
1020141096168,-0.002746518,7.821704E-4,-5.494101E-4,0.38307226,0.07182605,9.837775,-30.785433,-0.045547087,-72.09635,N/A,-2.2830594,0.21517071,88.49071,180.0
1020146111593,-6.1598915E-4,-0.0024136228,5.158543E-4,0.38067806,0.050278235,9.878476,-30.785433,-0.045547087,-72.09635,N/A,-2.2835097,0.21640259,88.49077,180.0
1020151125735,4.4927528E-4,-0.0013483585,5.158543E-4,0.4141969,0.0047884034,9.928755,-30.95798,-0.4190484,-72.17885,N/A,-2.2835102,0.2164027,88.49077,180.0
1020156140872,-6.1598915E-4,0.0018474348,-0.0016146746,0.37828386,0.035913024,9.947908,-31.288475,-1.0340984,-72.49404,N/A,-2.2826302,0.21720853,88.49078,180.0
1020161153335,-0.0016812535,-0.0024136228,0.0015811187,0.40701428,0.04070143,9.967062,-31.288475,-1.0340984,-72.49404,N/A,-2.2826304,0.21720822,88.49078,180.0
1020166167359,4.4927528E-4,-0.0034788873,0.0015811187,0.4285621,0.01436521,9.818622,-31.532478,-1.6353319,-72.79116,N/A,-2.2830756,0.21849231,88.490845,180.0
1020171179133,0.002579804,7.821704E-4,5.158543E-4,0.35913026,0.06703765,9.883265,-31.532478,-1.6353319,-72.79116,N/A,-2.2830758,0.21849231,88.490845,180.0
1020176192658,4.4927528E-4,-0.0013483585,0.0015811187,0.38307226,0.019153614,9.931149,-31.672022,-2.014445,-72.931755,N/A,-2.2830758,0.21849231,88.490845,180.0
1020181203969,0.0015145397,0.0018474348,-5.494101E-4,0.39264908,0.016759412,9.890448,-31.748901,-2.1381943,-72.97718,N/A,-2.2813988,0.21935324,88.49089,180.0
1020186217075,0.0015145397,0.0018474348,-5.494101E-4,0.37588966,0.090979666,9.890448,-31.748901,-2.1381943,-72.97718,N/A,-2.2799237,0.22005668,88.490906,180.0
1020191228341,-0.001581385,-0.0020972393,6.3250074E-4,0.37588966,0.02873042,9.900024,-32.370876,-2.415972,-73.324455,N/A,-2.2799237,0.22005656,88.490906,180.0
1020196241212,-0.001581385,-0.0020972393,6.3250074E-4,0.37588966,0.02873042,9.900024,-32.370876,-2.415972,-73.324455,N/A,-2.2801287,0.21930179,88.49089,180.0
1020201251802,-0.001581385,-0.0020972393,6.3250074E-4,0.37588966,0.02873042,9.900024,-32.370876,-2.415972,-73.324455,N/A,-2.2801287,0.21930179,88.49089,180.0
1020206264165,-0.001581385,-0.0020972393,6.3250074E-4,0.40701428,0.045489833,9.85214,-32.370876,-2.415972,-73.324455,N/A,-2.2798562,0.21929222,88.49089,180.0
1020211274682,0.0016144082,0.001098554,-4.3276369E-4,0.44771573,0.047884032,9.94312,-32.725536,-2.7809927,-73.66506,N/A,-2.2798557,0.21929191,88.490875,180.0
1020216287165,0.0026796726,0.0032290828,-4.3276369E-4,0.4261679,0.04309563,9.885659,-32.725536,-2.7809927,-73.66506,N/A,-2.2799559,0.21949252,88.49089,180.0
1020221297232,0.0026796726,0.0032290828,-4.3276369E-4,0.4261679,0.04309563,9.885659,-32.725536,-2.7809927,-73.66506,N/A,-2.2799559,0.2194922,88.490875,180.0
1020226308918,5.491438E-4,-0.0010319749,0.0016977652,0.4261679,0.031124622,9.856929,-33.18846,-3.1381378,-74.02655,N/A,-2.2799559,0.2194922,88.490875,180.0
1020231318305,5.491438E-4,-0.0010319749,0.0016977652,0.4261679,0.031124622,9.856929,-33.18846,-3.1381378,-74.02655,N/A,-2.2794733,0.21807629,88.49083,180.0
1020236329522,5.491438E-4,-0.0010319749,0.0016977652,0.4261679,0.031124622,9.856929,-33.18846,-3.1381378,-74.02655,N/A,-2.2793837,0.2215458,88.49097,180.0
1020241338575,5.491438E-4,0.0021638183,-0.001498028,0.35913026,-0.0023942017,9.923966,-33.25817,-2.760801,-73.921,N/A,-2.2793837,0.2215458,88.49097,180.0
1020246349432,5.491438E-4,0.0021638183,-0.001498028,0.39264908,0.07182605,9.847352,-33.25817,-2.760801,-73.921,N/A,-2.2805474,0.22238602,88.49101,180.0
1020251358128,-5.1612064E-4,0.001098554,-0.001498028,0.39264908,0.07182605,9.847352,-33.25817,-2.760801,-73.921,N/A,-2.27989,0.22203344,88.491,180.0
1020256368766,-5.1612064E-4,0.001098554,-0.001498028,0.4141969,0.047884032,9.856929,-33.002552,-2.2344868,-73.69015,N/A,-2.27989,0.22203344,88.491,180.0
1020261377187,-5.1612064E-4,-0.0010319749,-4.3276369E-4,0.40940848,0.05267244,9.950302,-33.002552,-2.2344868,-73.69015,N/A,-2.282203,0.22259305,88.49101,180.0
1020266387392,-5.1612064E-4,-0.0010319749,-4.3276369E-4,0.35434186,0.016759412,9.847352,-32.61989,-2.0084453,-73.52682,N/A,-2.2833261,0.22274767,88.49103,180.0
1020271395480,5.491438E-4,3.3289514E-5,-0.001498028,0.37588966,0.019153614,9.883265,-32.61989,-2.0084453,-73.52682,N/A,-2.2833261,0.22274745,88.49103,180.0
1020276403568,5.491438E-4,3.3289514E-5,-0.001498028,0.4165911,0.0,9.94312,-32.356228,-2.1412923,-73.45034,N/A,-2.2833517,0.22347876,88.49106,180.0
1020281411656,-5.1612064E-4,-0.0020972393,6.3250074E-4,0.3878607,0.009576807,9.895236,-32.356228,-2.1412923,-73.45034,N/A,-2.2833517,0.22347866,88.49106,180.0
1020286421628,5.491438E-4,0.0021638183,6.3250074E-4,0.39983168,0.050278235,9.861717,-32.356228,-2.1412923,-73.45034,N/A,-2.2833517,0.22347866,88.49106,180.0
1020291430753,0.0016144082,0.0021638183,6.3250074E-4,0.40222588,0.021547815,9.911995,-32.119938,-1.9886986,-73.05932,N/A,-2.2832065,0.22177207,88.49097,180.0
1020296441087,5.491438E-4,-0.0020972393,6.3250074E-4,0.4285621,0.062249243,9.967062,-32.119938,-1.9886986,-73.05932,N/A,-2.2832065,0.22177207,88.49097,180.0
1020301448984,-5.1612064E-4,0.001098554,6.3250074E-4,0.4285621,0.062249243,9.967062,-31.824724,-1.4850228,-72.35051,N/A,-2.2822115,0.2234365,88.49106,180.0
1020306458513,-5.1612064E-4,0.001098554,6.3250074E-4,0.4381389,0.047884032,9.921572,-31.700855,-1.2548469,-71.97173,N/A,-2.2833967,0.22423145,88.49106,180.0
1020311467115,5.491438E-4,0.001098554,-0.0025632926,0.4381389,0.047884032,9.921572,-31.700855,-1.2548469,-71.97173,N/A,-2.2833967,0.22423124,88.49106,180.0
1020316477007,5.491438E-4,0.001098554,-0.0025632926,0.37110126,0.011971008,9.864111,-31.876337,-1.3715919,-72.10761,N/A,-2.2813938,0.22276959,88.49103,180.0
1020321484358,-5.1612064E-4,-0.004227768,6.3250074E-4,0.37110126,0.011971008,9.864111,-31.876337,-1.3715919,-72.10761,N/A,-2.2813938,0.22276936,88.49103,180.0
1020326493361,-5.1612064E-4,-0.004227768,6.3250074E-4,0.37828386,0.019153614,9.89763,-32.174896,-1.5418342,-72.343636,N/A,-2.2818654,0.22039641,88.49094,180.0
1020331500154,5.491438E-4,-0.0020972393,-4.3276369E-4,0.37828386,0.019153614,9.89763,-32.174896,-1.5418342,-72.343636,N/A,-2.2818656,0.22039631,88.49094,180.0
1020336508725,5.491438E-4,-0.0020972393,-4.3276369E-4,0.36870706,0.076614454,9.883265,-32.376637,-1.7187718,-72.66984,N/A,-2.2823372,0.22023636,88.49094,180.0
1020341515278,5.491438E-4,-0.0010319749,0.0027630297,0.4165911,0.023942016,9.854534,-32.376637,-1.7187718,-72.66984,N/A,-2.2823372,0.22023626,88.49092,180.0
1020346523833,-5.1612064E-4,0.0021638183,-4.3276369E-4,0.3854665,0.050278235,9.909601,-32.376637,-1.7187718,-72.66984,N/A,-2.2823372,0.22023626,88.49092,180.0
1020351530087,-0.001581385,0.0021638183,-4.3276369E-4,0.4165911,0.023942016,9.940725,-32.38827,-1.893573,-73.09329,N/A,-2.282804,0.221808,88.49098,180.0
1020356538185,0.0016144082,0.001098554,-4.3276369E-4,0.37349546,0.047884032,9.847352,-32.20288,-2.0104809,-73.37546,N/A,-2.282804,0.221808,88.49098,180.0
1020361544263,0.0016144082,0.001098554,-4.3276369E-4,0.39025488,0.045489833,9.873688,-32.20288,-2.0104809,-73.37546,N/A,-2.284734,0.22177647,88.49098,180.0
1020366552135,5.491438E-4,3.3289514E-5,-4.3276369E-4,0.35434186,0.05746084,9.957485,-31.878448,-2.1656744,-73.53428,N/A,-2.284734,0.22177647,88.49098,180.0
1020371557908,5.491438E-4,3.3289514E-5,-4.3276369E-4,0.35434186,0.05746084,9.957485,-31.878448,-2.1656744,-73.53428,N/A,-2.2843704,0.22100174,88.49095,180.0
1020376565565,-0.001581385,-0.0020972393,6.3250074E-4,0.39983168,0.04070143,9.873688,-31.878448,-2.1656744,-73.53428,N/A,-2.2843704,0.22100174,88.49095,180.0
1020381571088,-0.001581385,-0.0020972393,6.3250074E-4,0.39983168,0.04070143,9.873688,-31.878448,-2.1656744,-73.53428,N/A,-2.2849493,0.22015613,88.49092,180.0
1020386578522,-0.001581385,-0.0020972393,6.3250074E-4,0.38067806,0.038307227,9.902418,-31.52956,-2.4049327,-73.58048,N/A,-2.2848628,0.22100149,88.49095,180.0
1020391585162,5.491438E-4,3.3289514E-5,0.0016977652,0.39504328,0.01436521,9.919178,-31.52956,-2.4049327,-73.58048,N/A,-2.2848628,0.22100149,88.49095,180.0
1020396593011,5.491438E-4,3.3289514E-5,0.0016977652,0.38067806,0.055066638,9.909601,-31.4756,-2.7705934,-73.72707,N/A,-2.2851906,0.22089934,88.49094,180.0
1020401598418,5.491438E-4,0.0021638183,-4.3276369E-4,0.38067806,0.04070143,9.883265,-31.4756,-2.7705934,-73.72707,N/A,-2.2851906,0.22089934,88.49094,180.0
1020406605538,5.491438E-4,0.0021638183,-4.3276369E-4,0.45010993,0.02873042,9.856929,-31.870106,-3.2355845,-74.11527,N/A,-2.2844942,0.22123984,88.49097,180.0
1020411610464,0.0016144082,-0.0010319749,-4.3276369E-4,0.37588966,0.093373865,9.840169,-31.870106,-3.2355845,-74.11527,N/A,-2.28478,0.221904,88.491,180.0
1020416617255,5.491438E-4,0.001098554,0.0016977652,0.40940848,0.05267244,9.909601,-32.2745,-3.4184234,-74.17086,N/A,-2.28478,0.221904,88.491,180.0
1020421621918,5.491438E-4,-0.0010319749,6.3250074E-4,0.37828386,0.088585466,9.861717,-32.417995,-3.0146153,-73.58893,N/A,-2.2832637,0.22255017,88.49104,180.0
1020426628404,5.491438E-4,-0.0010319749,6.3250074E-4,0.36152446,0.076614454,9.89763,-32.417995,-3.0146153,-73.58893,N/A,-2.2830749,0.22336327,88.49106,180.0
1020431632838,5.491438E-4,0.0032290828,-0.0025632926,0.37349546,0.019153614,9.91439,-32.417995,-3.0146153,-73.58893,N/A,-2.2830749,0.22336294,88.49104,180.0
1020436639200,5.491438E-4,0.0032290828,-0.0025632926,0.40222588,0.021547815,9.873688,-32.460426,-2.187871,-72.86225,N/A,-2.282544,0.22248533,88.49103,180.0
1020441643485,-5.1612064E-4,-0.004227768,6.3250074E-4,0.36631286,0.045489833,9.921572,-32.43878,-1.523224,-72.48497,N/A,-2.282544,0.222485,88.49103,180.0
1020446649668,5.491438E-4,0.0032290828,-4.3276369E-4,0.3854665,0.04309563,9.873688,-31.618023,-1.3950784,-72.50476,N/A,-2.2815557,0.2231257,88.49106,180.0
1020451655048,5.491438E-4,0.0032290828,-4.3276369E-4,0.3854665,0.04309563,9.873688,-31.618023,-1.3950784,-72.50476,N/A,-2.2815557,0.22312549,88.49106,180.0
1020456661705,5.491438E-4,3.3289514E-5,6.3250074E-4,0.37110126,0.02633622,9.856929,-31.253242,-1.2706782,-72.55832,N/A,-2.282966,0.22470047,88.49109,180.0
1020461665921,5.491438E-4,3.3289514E-5,6.3250074E-4,0.37110126,0.02633622,9.856929,-31.253242,-1.2706782,-72.55832,N/A,-2.282966,0.22470036,88.49109,180.0
1020466671830,5.491438E-4,3.3289514E-5,6.3250074E-4,0.37110126,0.02633622,9.856929,-31.253242,-1.2706782,-72.343895,N/A,-2.282966,0.22470036,88.49109,180.0
1020471675623,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.282919,0.22691275,88.491196,180.0
1020476681302,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.2809868,0.22750224,88.49123,180.0
1020481685317,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.2809868,0.22750212,88.49123,180.0
1020486691014,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.2809868,0.22750212,88.49123,180.0
1020491694529,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.2802663,0.2270952,88.491196,180.0
1020496699904,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.2805839,0.22785819,88.49123,180.0
1020501703184,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.2805836,0.22785796,88.49123,180.0
1020506708332,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.2805836,0.22785796,88.49123,180.0
1020511712903,0.0016144082,3.3289514E-5,-4.3276369E-4,0.40462008,0.06943185,9.828198,-31.753359,0.25193405,-72.343895,N/A,-2.2805614,0.22836187,88.49126,180.0
1020516718665,5.491438E-4,0.0021638183,-4.3276369E-4,0.39743748,0.021547815,9.859323,-31.753359,0.25193405,-72.343895,N/A,-2.2805614,0.22836187,88.49126,180.0
1020521721987,5.491438E-4,0.0021638183,-4.3276369E-4,0.39743748,0.021547815,9.859323,-31.753359,0.25193405,-72.343895,N/A,-2.2811084,0.23069228,88.49135,180.0
1020526727064,5.491438E-4,0.0021638183,-4.3276369E-4,0.40222588,0.016759412,9.904813,-31.974474,0.4369469,-72.154366,N/A,-2.2811084,0.23069228,88.49135,180.0
1020531729993,-5.1612064E-4,-0.0010319749,-4.3276369E-4,0.41180268,-0.011971008,9.921572,-31.974474,0.4369469,-72.154366,N/A,-2.2813127,0.22940925,88.4913,180.0
1020536734811,-5.1612064E-4,-0.0010319749,-4.3276369E-4,0.39504328,0.019153614,9.895236,-32.06755,0.4833488,-71.99559,N/A,-2.2815886,0.23002535,88.49133,180.0
1020541737546,-0.001581385,-0.0020972393,0.0016977652,0.39743748,0.05267244,9.904813,-32.06755,0.4833488,-71.99559,N/A,-2.281095,0.22937405,88.4913,180.0
1020546742188,-0.001581385,-0.0020972393,0.0016977652,0.36391866,0.076614454,9.916783,-32.04394,0.36528718,-71.949745,N/A,-2.2810953,0.22937384,88.4913,180.0
1020551744755,-5.1612064E-4,0.0032290828,-0.001498028,0.40222588,0.033518825,9.873688,-31.932154,-0.05291478,-71.93722,N/A,-2.281002,0.22863452,88.49126,180.0
1020556749239,-5.1612064E-4,0.0032290828,-0.001498028,0.40222588,0.033518825,9.873688,-31.932154,-0.05291478,-71.93722,N/A,-2.281002,0.22863452,88.49126,180.0
1020561751679,-5.1612064E-4,0.0021638183,-0.001498028,0.37588966,0.007182605,9.911995,-31.763268,-0.6059062,-71.980194,N/A,-2.282128,0.229967,88.49133,180.0
1020566756003,-5.1612064E-4,0.0021638183,-0.001498028,0.37588966,0.007182605,9.911995,-31.763268,-0.6059062,-71.980194,N/A,-2.2822738,0.2293172,88.4913,180.0
1020571758249,-0.001581385,-0.0031625037,-4.3276369E-4,0.37349546,0.04070143,9.900024,-31.667356,-1.0173005,-72.21933,N/A,-2.2822738,0.2293172,88.4913,180.0
1020576762465,-0.001581385,-0.0031625037,-4.3276369E-4,0.41180268,0.06703765,9.873688,-31.667356,-1.0173005,-72.21933,N/A,-2.2830954,0.22669193,88.491196,180.0
1020581764627,-0.001581385,3.3289514E-5,-4.3276369E-4,0.4333505,-0.0047884034,9.885659,-31.667356,-1.0173005,-72.21933,N/A,-2.2830954,0.22669193,88.491196,180.0
1020586768817,-0.001581385,0.001098554,-0.0025632926,0.40940848,0.009576807,9.873688,-31.632704,-1.3464382,-72.504814,N/A,-2.283186,0.22644255,88.49118,180.0
1020591772214,5.491438E-4,0.001098554,-4.3276369E-4,0.37828386,0.02873042,9.928755,-31.582205,-1.5859812,-72.63716,N/A,-2.2831857,0.22644244,88.49118,180.0
1020596776869,5.491438E-4,0.001098554,-4.3276369E-4,0.40222588,0.02873042,9.97185,-31.582205,-1.5859812,-72.63716,N/A,-2.2831857,0.22644244,88.49118,180.0
1020601779128,0.0016144082,0.001098554,-4.3276369E-4,0.40462008,0.10055647,9.947908,-31.582205,-1.5859812,-72.63716,N/A,-2.2817786,0.22744386,88.49121,180.0
1020606783242,-5.8269966E-4,-0.0012317119,7.323693E-4,0.36631286,0.035913024,9.876082,-31.586102,-1.5720044,-72.73697,N/A,-2.2816901,0.22628187,88.49118,180.0
1020611785172,0.0015478292,0.00409461,7.323693E-4,0.40462008,0.06943185,9.878476,-31.600359,-1.313521,-72.779205,N/A,-2.28169,0.22628187,88.491165,180.0
1020616788960,0.0015478292,0.00409461,7.323693E-4,0.41180268,0.06703765,9.909601,-31.600359,-1.313521,-72.779205,N/A,-2.28169,0.22628187,88.491165,180.0
1020621790664,-0.0027132286,-0.0012317119,-3.3289514E-4,0.3878607,0.050278235,9.907207,-31.520239,-0.8929309,-72.59258,N/A,-2.280268,0.2252059,88.491135,180.0
1020626794306,-0.0027132286,-0.0012317119,-3.3289514E-4,0.3878607,0.050278235,9.907207,-31.520239,-0.8929309,-72.59258,N/A,-2.2822976,0.22464633,88.491104,180.0
1020631795915,-5.8269966E-4,-0.0022969765,-3.3289514E-4,0.4141969,0.04309563,9.837775,-31.388636,-0.5004496,-72.35587,N/A,-2.2822976,0.22464612,88.491104,180.0
1020636799483,-5.8269966E-4,-0.0022969765,-3.3289514E-4,0.4261679,0.055066638,9.864111,-31.388636,-0.5004496,-72.35587,N/A,-2.2822976,0.22464612,88.491104,180.0
1020641801185,4.825648E-4,0.0019640813,-3.3289514E-4,0.38307226,0.038307227,9.957485,-31.32524,0.11044533,-72.45335,N/A,-2.2822182,0.22325301,88.49106,180.0
1020646804776,4.825648E-4,-1.6644757E-4,7.323693E-4,0.38307226,0.038307227,9.957485,-31.32524,0.11044533,-72.45335,N/A,-2.2826502,0.22504798,88.491135,180.0
1020651807908,4.825648E-4,-1.6644757E-4,7.323693E-4,0.38307226,0.038307227,9.957485,-31.32524,0.11044533,-72.45335,N/A,-2.2826502,0.22504745,88.491135,180.0
1020656812130,4.825648E-4,-1.6644757E-4,7.323693E-4,0.38307226,0.038307227,9.957485,-31.32524,0.11044533,-72.45335,N/A,-2.2826502,0.22504745,88.491135,180.0
1020661813881,4.825648E-4,-1.6644757E-4,7.323693E-4,0.38307226,0.038307227,9.957485,-31.32524,0.11044533,-72.45335,N/A,-2.282065,0.22600746,88.49118,180.0
1020666817312,4.825648E-4,-1.6644757E-4,7.323693E-4,0.38067806,0.02873042,9.952697,-31.33695,0.42941537,-72.50502,N/A,-2.282065,0.22600746,88.49118,180.0
1020671818649,4.825648E-4,-0.0012317119,7.323693E-4,0.37828386,0.019153614,9.883265,-31.28549,0.5264388,-72.51822,N/A,-2.2819183,0.22643411,88.491196,180.0
1020676821916,4.825648E-4,-0.0012317119,7.323693E-4,0.37828386,0.019153614,9.883265,-31.28549,0.5264388,-72.51822,N/A,-2.2819183,0.22643411,88.491196,180.0
1020681823138,-0.0016479641,-0.0012317119,-3.3289514E-4,0.37828386,0.05746084,9.842564,-31.236319,0.11224948,-72.503006,N/A,-2.2824378,0.22694987,88.49121,180.0
1020686826289,-0.0016479641,-0.0012317119,-3.3289514E-4,0.37828386,0.05746084,9.842564,-31.236319,0.11224948,-72.503006,N/A,-2.2824378,0.22694987,88.49121,180.0
1020691828828,-0.0016479641,-0.0012317119,-3.3289514E-4,0.37828386,0.05746084,9.842564,-31.236319,0.11224948,-72.503006,N/A,-2.2862833,0.2269651,88.49121,180.0
1020696832574,-0.0016479641,-0.0012317119,-3.3289514E-4,0.39743748,0.011971008,9.844957,-31.220236,-0.5531765,-72.425285,N/A,-2.286722,0.22634196,88.491196,180.0
1020701833917,4.825648E-4,-1.6644757E-4,-3.3289514E-4,0.40462008,0.05267244,9.967062,-31.220236,-0.5531765,-72.425285,N/A,-2.2866278,0.22773075,88.49124,180.0
1020706836960,4.825648E-4,-1.6644757E-4,-3.3289514E-4,0.39743748,0.023942016,9.900024,-31.364187,-1.1177852,-72.28113,N/A,-2.2866278,0.22773044,88.49124,180.0
1020711837886,0.0015478292,-1.6644757E-4,-0.0013981595,0.39743748,0.04309563,9.876082,-31.68969,-1.4927819,-72.07439,N/A,-2.2861066,0.22767277,88.49123,180.0
1020716840641,0.0015478292,-1.6644757E-4,-0.0013981595,0.3878607,0.031124622,9.883265,-31.68969,-1.4927819,-72.07439,N/A,-2.2854123,0.2260696,88.49118,180.0
1020721841380,-5.8269966E-4,-1.6644757E-4,7.323693E-4,0.4165911,0.110133275,9.837775,-31.955805,-1.6436014,-71.93066,N/A,-2.285412,0.22606929,88.49118,180.0
1020726844222,-5.8269966E-4,-1.6644757E-4,7.323693E-4,0.37110126,0.074220255,9.861717,-31.955805,-1.6436014,-71.93066,N/A,-2.285412,0.22606929,88.49118,180.0
1020731844987,4.825648E-4,-1.6644757E-4,-3.3289514E-4,0.37828386,0.045489833,9.962274,-32.118607,-1.6055374,-71.949394,N/A,-2.2854178,0.22390953,88.49109,180.0
1020736847685,4.825648E-4,-1.6644757E-4,-3.3289514E-4,0.4429273,0.033518825,9.888053,-32.118607,-1.6055374,-71.949394,N/A,-2.2830055,0.22487938,88.49112,180.0
1020741848328,4.825648E-4,8.9881686E-4,7.323693E-4,0.4189853,0.05267244,9.916783,-32.118607,-1.6055374,-71.949394,N/A,-2.2830057,0.22487928,88.49112,180.0
1020746850906,4.825648E-4,8.9881686E-4,7.323693E-4,0.39025488,0.04309563,9.940725,-32.19242,-1.2101408,-72.04202,N/A,-2.2834134,0.22439583,88.491104,180.0
1020751851463,4.825648E-4,-0.0033622407,-3.3289514E-4,0.40701428,-0.009576807,9.859323,-32.10519,-0.41058376,-72.06251,N/A,-2.2834134,0.22439562,88.491104,180.0
1020756853995,4.825648E-4,-0.0033622407,-3.3289514E-4,0.40701428,-0.009576807,9.859323,-32.10519,-0.41058376,-72.06251,N/A,-2.2834134,0.22439562,88.491104,180.0
1020761854433,0.0015478292,-1.6644757E-4,-3.3289514E-4,0.37828386,0.0047884034,9.92636,-32.10519,-0.41058376,-72.06251,N/A,-2.2836032,0.22401443,88.49109,180.0
1020766856867,0.0015478292,-1.6644757E-4,-3.3289514E-4,0.39025488,0.047884032,9.864111,-32.01028,0.42371717,-72.02965,N/A,-2.2836032,0.22401443,88.49109,180.0
1020771857282,-5.8269966E-4,0.0019640813,-3.3289514E-4,0.36870706,0.033518825,9.809045,-32.01028,0.42371717,-72.02965,N/A,-2.2842178,0.22625685,88.49118,180.0
1020776859694,-5.8269966E-4,0.0019640813,-3.3289514E-4,0.38307226,0.050278235,9.89763,-32.049267,0.9461432,-72.02235,N/A,-2.2842178,0.22625685,88.49118,180.0
